Product_Names,Original_price,Discounted_price,Description,Ratings,Image_links,URL,Ram,brand,Color
LAVA A5,"23,999","1,448",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4,https://rukminim2.flixcart.com/image/312/312/jyq5oy80/mobile/f/g/t/lava-gem-gem-original-imaff97jugshezbm.jpeg?q=70,https://www.flipkart.com/lava-a5/p/itme6891eee52df1?pid=MOBFMCVTHY5WEPFH&lid=LSTMOBFMCVTHY5WEPFHCPSA3H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_32_749&otracker=search&otracker1=search&fm=organic&iid=25205b69-d643-4ab5-a1e7-3f673d4dae8b.MOBFMCVTHY5WEPFH.SEARCH&ppt=None&ppn=None&ssid=1ss1fah2ao0000001699282647643&qH=eb4af0bf07c16429,0,LAVA,Blue
"APPLE iPhone 15 (Yellow, 256 GB)","14,999","89,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/x/j/s114-s114-micromax-original-imagk4ac22hqxbdq.jpeg?q=70,https://www.flipkart.com/apple-iphone-15-yellow-256-gb/p/itm15490cbedb547?pid=MOBGTAGPCNEPMZTB&lid=LSTMOBGTAGPCNEPMZTB8DO0AA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_32_753&otracker=search&otracker1=search&fm=organic&iid=25205b69-d643-4ab5-a1e7-3f673d4dae8b.MOBGTAGPCNEPMZTB.SEARCH&ppt=None&ppn=None&ssid=1ss1fah2ao0000001699282647643&qH=eb4af0bf07c16429, 256 GB,APPLE,Yellow
Kechaoda K28,"13,499","1,255",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/y/7/12c-12c-redmi-original-imagzh5shtwsc7bs.jpeg?q=70,https://www.flipkart.com/kechaoda-k28/p/itmf3pnaabkfegeg?pid=MOBF3MH8GRZH2EDM&lid=LSTMOBF3MH8GRZH2EDMWM94MH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_32_760&otracker=search&otracker1=search&fm=organic&iid=25205b69-d643-4ab5-a1e7-3f673d4dae8b.MOBF3MH8GRZH2EDM.SEARCH&ppt=None&ppn=None&ssid=1ss1fah2ao0000001699282647643&qH=eb4af0bf07c16429,0,Kechaoda,Yellow
"LAVA Blaze Pro 5G (Radiant Pearl, 128 GB)","28,999","12,969",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/a/6/b/-original-imagc7tdwfp2gz4h.jpeg?q=70,https://www.flipkart.com/lava-blaze-pro-5g-radiant-pearl-128-gb/p/itm2d5646ce4cbb0?pid=MOBGTHJH727FGWCZ&lid=LSTMOBGTHJH727FGWCZO31QDV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_32_764&otracker=search&otracker1=search&fm=organic&iid=25205b69-d643-4ab5-a1e7-3f673d4dae8b.MOBGTHJH727FGWCZ.SEARCH&ppt=None&ppn=None&ssid=1ss1fah2ao0000001699282647643&qH=eb4af0bf07c16429, 128 GB,LAVA,Pearl
SAREGAMA Carvaan Mobile M21 with 1500 pre-loaded songs,"20,999","2,490",32 MB RAM | 8 GB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera2500 mAh BatteryOne Year domestic warranty against manufacturing defects,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/x/2/camon-19-pro-ci8n-tecno-original-imagn458bvzhc5eq.jpeg?q=70,https://www.flipkart.com/saregama-carvaan-mobile-m21-1500-pre-loaded-songs/p/itm4f0b77ab96eb0?pid=MOBGHFJTGGSGRUHK&lid=LSTMOBGHFJTGGSGRUHKJERYVS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_32_765&otracker=search&otracker1=search&fm=organic&iid=25205b69-d643-4ab5-a1e7-3f673d4dae8b.MOBGHFJTGGSGRUHK.SEARCH&ppt=None&ppn=None&ssid=1ss1fah2ao0000001699282647643&qH=eb4af0bf07c16429,0,SAREGAMA,Pearl
itel Muzik 110| 1900 mAh battery| Expandable Storage upto 32GB,"20,999","1,198",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1900 mAh Lithium-ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/n/r/narzo-n53-rmx3761-realme-original-imagpygzxcuysz9k.jpeg?q=70,https://www.flipkart.com/itel-muzik-110-1900-mah-battery-expandable-storage-upto-32gb/p/itm5310d3437e44c?pid=MOBFXUGH5VCP6YMD&lid=LSTMOBFXUGH5VCP6YMDZS8LL1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_769&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBFXUGH5VCP6YMD.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429,0,itel,Black
"SAMSUNG Galaxy A53 (Awesome Peach, 128 GB)","2,199","30,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a53-awesome-peach-128-gb/p/itm1a1d206ca83c6?pid=MOBGCFVYFYPRKZTE&lid=LSTMOBGCFVYFYPRKZTE25KGZ3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_773&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBGCFVYFYPRKZTE.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Peach
"SAMSUNG Galaxy S23 5G (Cream, 256 GB)","23,999","79,999",8 GB RAM | 256 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/kvsfhjk0/mobile/v/s/o/x809-x809-micromax-original-imag8hzdhsmvfc5a.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-s23-5g-cream-256-gb/p/itm745d4b532623e?pid=MOBGMFFXURCVYANE&lid=LSTMOBGMFFXURCVYANE4SRNTK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_774&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBGMFFXURCVYANE.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429, 256 GB,SAMSUNG,Cream
"Mi 11 Lite (Vinyl Black, 128 GB)","23,999","15,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/3/11-5g-b0bqjlcqd3-oneplus-original-imagmugsquuygsbg.jpeg?q=70,https://www.flipkart.com/mi-11-lite-vinyl-black-128-gb/p/itmac6203bae9394?pid=MOBG3VSKRKGZKJAR&lid=LSTMOBG3VSKRKGZKJAR9UUSWD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_775&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBG3VSKRKGZKJAR.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429, 128 GB,Mi,Black
"SAMSUNG GALAXY M13 (Midnight Blue, 64 GB)","22,999","9,999",4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-m13-midnight-blue-64-gb/p/itme9d85574c16d5?pid=MOBGHDXFGNNCDZ4Z&lid=LSTMOBGHDXFGNNCDZ4ZY2JIMY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_776&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBGHDXFGNNCDZ4Z.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429, 64 GB,SAMSUNG,Blue
"SAMSUNG Galaxy A53 (Awesome Blue, 128 GB)","1,799","27,990",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.1,https://rukminim2.flixcart.com/image/312/312/jqo3b0w0/mobile/x/2/y/kechaoda-k60-k60-original-imafckmsd5brfs78.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a53-awesome-blue-128-gb/p/itm8c4da75742e04?pid=MOBGCFVYHVKED3VQ&lid=LSTMOBGCFVYHVKED3VQIBYZLG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_779&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBGCFVYHVKED3VQ.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Blue
Kechaoda K55,"23,990","1,098",32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/c/k/-original-imagtc5fuzkvczr7.jpeg?q=70,https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGDZNCGMB2VYJY&lid=LSTMOBGDZNCGMB2VYJYEJZT6T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_33_790&otracker=search&otracker1=search&fm=organic&iid=bbedb4e0-8990-483d-bbb2-19121125bf56.MOBGDZNCGMB2VYJY.SEARCH&ppt=None&ppn=None&ssid=y43k0khbuo0000001699282648359&qH=eb4af0bf07c16429,0,Kechaoda,Magic
"IQOO Z7S 5G (Norway Blue, 128 GB)","1,090","18,995","8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display64MP Rear Camera4500 mAh Battery1 Year for  handset ,6 months for accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/z/3/-original-imagtc5fqyz8tu4c.jpeg?q=70,https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPUD6Z7X6YPHT&lid=LSTMOBGPUD6Z7X6YPHT4DQR1T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_793&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGPUD6Z7X6YPHT.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429, 128 GB,IQOO,Blue
Micromax S115,"13,990",969,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display800 mAh Battery1 Year Manufacturer Warranty,4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/3/m/narzo-60x-5g-rmx3782-realme-original-imagtkaekz4ghdr8.jpeg?q=70,https://www.flipkart.com/micromax-s115/p/itm580255744e3d5?pid=MOBGHZGAQXNQHF7C&lid=LSTMOBGHZGAQXNQHF7CGFVMMS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_794&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGHZGAQXNQHF7C.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429,0,Micromax,Blue
"vivo T1 44W (Midnight Galaxy, 128 GB)","25,999","14,490",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/m/p/narzo-n53-rmx3761-realme-original-imagpygt4ywjecxk.jpeg?q=70,https://www.flipkart.com/vivo-t1-44w-midnight-galaxy-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVZN29ZJF4&lid=LSTMOBGDRHVZN29ZJF4XNP70O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_795&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGDRHVZN29ZJF4.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429, 128 GB,vivo,Galaxy
Nokia 130 M DS 2023,"25,999","1,848",4 MB RAM | 4 MB ROM6.1 cm (2.4 inch) Display1450 mAh Battery1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/4/a/-original-imagqxtvs6e5zgeg.jpeg?q=70,https://www.flipkart.com/nokia-130-m-ds-2023/p/itm8ca2958b30831?pid=MOBGSBUGNNUWKDCW&lid=LSTMOBGSBUGNNUWKDCWYWAIXV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_796&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGSBUGNNUWKDCW.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429,0,Nokia,Galaxy
"realme 10 Pro 5G (Nebula Blue, 128 GB)","1,599","19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/a/r/ace2-lite-ace2l-tecno-original-imagqcfmz8xdachh.jpeg?q=70,https://www.flipkart.com/realme-10-pro-5g-nebula-blue-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHHFY5VCAY&lid=LSTMOBGK8VHHFY5VCAYOXEXVI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_800&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGK8VHHFY5VCAY.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429, 128 GB,realme,Blue
"REDMI A2 (Classic Black, 32 GB)","1,240","6,249",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) HD+ Display8MP Rear Camera5000 mAh BatteryMediatek Helio G36 Processor2 year,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/b/i/-original-imagnyxthzzeefsa.jpeg?q=70,https://www.flipkart.com/redmi-a2-classic-black-32-gb/p/itmb6919849f676b?pid=MOBGPZZYVJXGCEYD&lid=LSTMOBGPZZYVJXGCEYDWQTN81&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_804&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGPZZYVJXGCEYD.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429, 32 GB,REDMI,Black
"Tecno Pop 7Pro 5000mAh Battery 13MP Dual Rear Camera (uyuni blue, 64 GB)","28,999","7,055",3 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty of 1 Year Available for Handset and 6 month for accessories.,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/p/z/-original-imagcg22pf79cgau.jpeg?q=70,https://www.flipkart.com/tecno-pop-7pro-5000mah-battery-13mp-dual-rear-camera-uyuni-blue-64-gb/p/itmaa0a42a5d6e25?pid=MOBGZH5AMUWGG3FF&lid=LSTMOBGZH5AMUWGG3FFGIDI7E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_805&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBGZH5AMUWGG3FF.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429, 64 GB,Tecno,blue
Kechaoda K2,"20,999",925,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 YEAR,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/y/i/nord-3-5g-cph2491-oneplus-original-imagrk2vbpbegxmy.jpeg?q=70,https://www.flipkart.com/kechaoda-k2/p/itm2aee76c1b5053?pid=MOBFKGEMS3TD24DV&lid=LSTMOBFKGEMS3TD24DVKCK6IB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_34_806&otracker=search&otracker1=search&fm=organic&iid=cbf7a7dd-9a38-4709-a3a7-35897407ae97.MOBFKGEMS3TD24DV.SEARCH&ppt=None&ppn=None&ssid=9gbljk1vi80000001699282649037&qH=eb4af0bf07c16429,0,Kechaoda,blue
KARBONN K140 Pop,"14,999",975,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 year manufacturer warranty on handset & 6 months warranty on box accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/q/k/-original-imagkp8f9vrfqtfg.jpeg?q=70,https://www.flipkart.com/karbonn-k140-pop/p/itmf5uqfvcsf2v6a?pid=MOBF5PX9RZGTK5VX&lid=LSTMOBF5PX9RZGTK5VX1QWX6F&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_819&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBF5PX9RZGTK5VX.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429,0,KARBONN,Blue
"vivo Y81 (Black, 32 GB)","9,999","8,690",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMT6762 Octa Core (Helio P22) ProcessorBrand Warranty 1 Year of Mobile,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/e/-original-imaguy4b7uchxevz.jpeg?q=70,https://www.flipkart.com/vivo-y81-black-32-gb/p/itmfeufpzf7g5pu5?pid=MOBF7TZNZEUNZCVF&lid=LSTMOBF7TZNZEUNZCVFSSY66Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_820&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBF7TZNZEUNZCVF.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429, 32 GB,vivo,Black
"SAMSUNG Galaxy A54 5G (Awesome White, 256 GB)","28,999","40,999","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-white-256-gb/p/itm26bee7c406f44?pid=MOBGSAGYJGEBGZFC&lid=LSTMOBGSAGYJGEBGZFCXJRTXR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_823&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGSAGYJGEBGZFC.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429, 256 GB,SAMSUNG,White
"Tecno Spark Go 2023 (Nebula Purple, 64 GB)","8,999","7,485",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.66 cm (6.56 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio A22 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,3.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/b/90-midnight-black-12gb-512gb-rea-nx9-honor-original-imagtsd3uhxefkga.jpeg?q=70,https://www.flipkart.com/tecno-spark-go-2023-nebula-purple-64-gb/p/itmd3973c942fa1c?pid=MOBGZG8ZVDQFVARB&lid=LSTMOBGZG8ZVDQFVARBFSVPDQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_824&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGZG8ZVDQFVARB.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429, 64 GB,Tecno,Purple
"REDMI A2+ (Aqua Blue, 128 GB)","28,999","7,885","4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP + 8MP | 5MP + 5MP Dual Front Camera5000 mAh BatteryOCTA CORE Processor1 Year and 6 months for Battery,Accessories",3.6,https://rukminim2.flixcart.com/image/312/312/kqqykcw0/mobile/g/b/x/k112-k112-kechaoda-original-imag4zynzykwkwvn.jpeg?q=70,https://www.flipkart.com/redmi-a2-aqua-blue-128-gb/p/itmf679ff3395fa9?pid=MOBGTMUXUTUPZZNG&lid=LSTMOBGTMUXUTUPZZNG0UYD3A&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_825&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGTMUXUTUPZZNG.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429, 128 GB,REDMI,Blue
Kechaoda K55 Pro,"23,999","1,098",32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70,https://www.flipkart.com/kechaoda-k55-pro/p/itm15c4cff59145e?pid=MOBGE3XWN57PQGHD&lid=LSTMOBGE3XWN57PQGHDZO2WX7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_826&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGE3XWN57PQGHD.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429,0,Kechaoda,Blue
KARBONN K110i,"66,999",944,0 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) QVGA Display1000 mAh Battery1 Year for Mobile & 6 Months for Accessories,3.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/p/d/spark-10c-10c-tecno-original-imagp4g7ebddymqw.jpeg?q=70,https://www.flipkart.com/karbonn-k110i/p/itmeuydyqswzem2h?pid=MOBGK8PPPZXHFACC&lid=LSTMOBGK8PPPZXHFACC71GJNH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_829&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGK8PPPZXHFACC.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429,0,KARBONN,Black
GFive L228,"18,999","1,099",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB7.11 cm (2.8 inch) Display0.3MP Rear Camera3000 mAh Battery1 Year Manufacturer warranty.,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/7/j/-original-imagmhszyfsbqfth.jpeg?q=70,https://www.flipkart.com/gfive-l228/p/itm3c0273d0bc8d3?pid=MOBGN2427EGMUF92&lid=LSTMOBGN2427EGMUF92YNZ8FJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_834&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGN2427EGMUF92.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429,0,GFive,Black
"Nokia G21 Dual Sim 50MP Camera, 8MP Front Camera (Dusk, 128 GB)","28,999","13,499",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5050 mAh Lithium Polymer BatteryUnisoc T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/l/g/-original-imagmefctrqmqjrp.jpeg?q=70,https://www.flipkart.com/nokia-g21-dual-sim-50mp-camera-8mp-front-camera-dusk-128-gb/p/itm1213479353613?pid=MOBGDMF6TYKFD2UZ&lid=LSTMOBGDMF6TYKFD2UZEI0B1Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_35_835&otracker=search&otracker1=search&fm=organic&iid=1a3d87cc-1858-4a1c-9312-ea23b59f5930.MOBGDMF6TYKFD2UZ.SEARCH&ppt=None&ppn=None&ssid=o96g2vevzk0000001699282649824&qH=eb4af0bf07c16429, 128 GB,Nokia,Dusk
